Null,CountyID,PollingID,County,Precinct,Polling Location,Address1,Address2,Zip Code
0,78,12,Robeson,LUMBERTON #2,12   LUMBERTON #2 - BILL SAPP RECREATION CENTER,1100 N CEDAR ST,"LUMBERTON, NC",28358
0,78,13,Robeson,LUMBERTON #3,13   LUMBERTON #3 -GODWIN HEIGHTS COMMUNITY BUILDING,1110 MIMOSA ST,"LUMBERTON, NC",28358
0,78,14,Robeson,LUMBERTON #4,14   LUMBERTON #4 - EAST LUMBERTON RESOURCE BUILDING,1608 E 2ND ST,"LUMBERTON, NC",28358
0,78,15,Robeson,LUMBERTON #5,15   LUMBERTON #5 -  PINE STREET SENIOR CITIZEN BUILDING,801 N PINE ST,"LUMBERTON, NC",28358
0,78,16,Robeson,LUMBERTON #6,16   LUMBERTON #6 - SOUTH LUMBERTON RESOURCE BUILDING,1408 MARTIN LUTHER KING JR DR,"LUMBERTON, NC",28358
0,78,17,Robeson,LUMBERTON #7,17  LUMBERTON #7 - MYERS COURT COMMUNITY BUILDING,317 HALSEY ST,"LUMBERTON, NC",28358
0,78,18,Robeson,MAXTON,19   MAXTON - QUEHEEL FIRE DEPT,108 ROCKINGHAM RD,"MAXTON, NC",28364
0,78,19,Robeson,ORRUM,20   ORRUM - PROCTORVILLE COMMUNITY BUILDING,106 S PINE ST,"PROCTORVILLE, NC",28375
0,78,20,Robeson,PARKTON,21   PARKTON - PARKTON TOWN HALL,28 W SECOND ST,"PARKTON, NC",28371
0,78,21,Robeson,NORTH PEMBROKE,22   NORTH PEMBROKE - PEMBROKE RURAL FIRE DEPARTMENT,1398 PROSPECT RD,"PEMBROKE, NC",28372
0,78,22,Robeson,SOUTH PEMBROKE,23 SOUTH PEMBROKE-PEMBROKE PUBLIC LIBRARY,413 BLAINE ST,"PEMBROKE, NC",28372
0,78,23,Robeson,PHILADELPHUS,24   PHILADELPHUS - LUMBEE LODGE AT PHILADELPHUS TRIBAL BLDG,2715 PHILADELPHUS RD,"PEMBROKE, NC",28372
0,78,24,Robeson,RAFT SWAMP,25   RAFT SWAMP - OP OWENS BUILDING,455 CATON RD,"LUMBERTON, NC",28360
0,78,25,Robeson,RED SPRINGS,26A RED SPRINGS - COMMUNITY BLDG,122 CROSS ST,"RED SPRINGS, NC",28377
0,78,27,Robeson,RENNERT,28   RENNERT- RENNERT COMMUNITY BUILDING,62 PARK ST,"SHANNON, NC",28386
0,78,28,Robeson,ROWLAND,29   ROWLAND - ROWLAND MUNICIPAL BUILDING,206 W MAIN ST,"ROWLAND, NC",28383
0,78,29,Robeson,SADDLETREE,30   SADDLETREE - FOUR WINDS COMMUNITY CENTER TRIBAL BLDG,1073 RENNERT RD,"LUMBERTON, NC",28360
0,78,31,Robeson,ST PAULS,32A ST PAULS - NATIONAL GUARD ARMORY OF ST PAULS,705 N OLD STAGE RD,"ST PAULS, NC",28384
0,78,32,Robeson,SHANNON,33   SHANNON - SHANNON FIRE DEPARTMENT,14640 N NC HWY 71,"SHANNON, NC",28386
0,78,33,Robeson,OXENDINE,34   OXENDINE - OXENDINE ELEMENTARY SCHOOL,5599 OXENDINE RD,"MAXTON, NC",28364
0,78,34,Robeson,PROSPECT,35   PROSPECT - PROSPECT ELEMENTARY SCHOOL,4024 MISSOURI RD,"MAXTON, NC",28364
0,78,35,Robeson,SMYRNA,36   SMYRNA - SMYRNA FIRE DEPTMENT,2910 WIRE GRASS RD,"LUMBERTON, NC",28358
0,78,36,Robeson,STERLINGS,37   STERLINGS - STERLINGS FIRE DEPTMENT,7049 S CREEK RD,"ORRUM, NC",28369
0,78,37,Robeson,THOMPSON,38   THOMPSON - MCDONALD MUNICIPAL BUILDING,4534 E MCDONALD RD,"FAIRMONT, NC",28340
0,78,38,Robeson,UNION,39   UNION - UNION ELEMENTARY SCHOOL,2547 NC HWY 710 S,"ROWLAND, NC",28383
0,78,39,Robeson,WHITEHOUSE,40   WHITEHOUSE - MARIETTA  MUNICIPAL BUILDING,2799 MARIETTA RD,"FAIRMONT, NC",28340
0,78,40,Robeson,WISHARTS,41   WISHARTS - ALLENTON FIRE DEPARTMENT,6815 E NC HWY 211 HWY,"LUMBERTON, NC",28358
0,78,41,Robeson,LUMBERTON #8A,18A LUMBERTON #8A - LUMBERTON LIONS CLUB,1985 CARTHAGE RD,"LUMBERTON, NC",28358
0,78,43,Robeson,LUMBERTON #11A,11A CLYBOURN PINES-SOARING EAGLE TRIBAL BLDG,422 NORMENT RD,"LUMBERTON, NC",28360
0,79,51,Rockingham,DRAPER,FIRST BAPTIST CHURCH OF DRAPER,1017 FIELDCREST RD,"EDEN, NC",27288
0,79,52,Rockingham,EDEN-1,BRIDGE STREET RECREATION CENTER,319 BRIDGE ST,"EDEN, NC",27288
0,79,53,Rockingham,EDEN CENTRAL,OSBORNE BAPTIST CHURCH,326 E STADIUM DR,"EDEN, NC",27288
0,79,54,Rockingham,HOGANS,COMERS CHAPEL,1981 BALD HILL LOOP,"MADISON, NC",27025
0,79,55,Rockingham,HUNTSVILLE,HUNTSVILLE ELEMENTARY,2020 SARDIS CHURCH RD,"MADISON, NC",27025
0,79,56,Rockingham,IRONWORKS,MONROETON ELEMENTARY,8081 W US 158,"REIDSVILLE, NC",27320
0,79,57,Rockingham,LEAKSVILLE #2,LEAKSVILLE CHRISTIAN CHURCH,1010 WASHINGTON ST,"EDEN, NC",27288
0,79,58,Rockingham,LINCOLN,LINCOLN ELEMENTARY,2660 OREGON HILL RD,"RUFFIN, NC",27326
0,79,59,Rockingham,MATRIMONY,VERA HOLLAND BUILDING,203 E MAIN ST,"STONEVILLE, NC",27048
0,79,60,Rockingham,MCCOY,REIDSVILLE ALLIANCE CHURCH,1300 FREEWAY DR,"REIDSVILLE, NC",27320
0,79,61,Rockingham,MOSS STREET,ZION BAPTIST CHURCH,807 PIEDMONT ST,"REIDSVILLE, NC",27320
0,79,62,Rockingham,NEW BETHEL,SHARON BAPTIST CHURCH,3540 IRON WORKS RD,"REIDSVILLE, NC",27320
0,79,63,Rockingham,ROCK CENTRAL,ROCKINGHAM COUNTY AGRICULTURAL BUILDING,525 NC 65,"REIDSVILLE, NC",27320
0,79,64,Rockingham,SOUTHEAST,WILLIAMSBURG ELEMENTARY,2830 NC 87,"REIDSVILLE, NC",27320
0,79,65,Rockingham,WESTERN,MADISON MAYODAN PUBLIC LIBRARY,611 BURTON ST,"MADISON, NC",27025
0,80,2,Rowan,CLEVELAND,ROWAN PUBLIC LIBRARY - WEST BRANCH,201 SCHOOL ST,"CLEVELAND, NC",27013
0,80,3,Rowan,WEST KANNAPOLIS,ST JOHNS REFORMED CHURCH,901 N MAIN ST,"KANNAPOLIS, NC",28081
0,80,4,Rowan,MILFORD HILLS COUNTY,WEST ROWAN MIDDLE SCHOOL,5925 STATESVILLE BLVD,"SALISBURY, NC",28147
0,80,6,Rowan,EAST KANNAPOLIS,JACKSON PARK ELEMENTARY SCHOOL,1400 JACKSON ST,"KANNAPOLIS, NC",28083
0,80,10,Rowan,GOLD KNOB,EAST ROWAN HIGH SCHOOL - LIBRARY,175 ST LUKES CHURCH RD,"SALISBURY, NC",28146
0,80,11,Rowan,SPENCER,SPENCER MUNICIPAL BUILDING - MEETING ROOM,600 S SALISBURY AVE,"SPENCER, NC",28159
0,80,12,Rowan,STEELE,WEST ROWAN HIGH SCHOOL,8050 NC HWY 801,"MOUNT ULLA, NC",28125
0,80,13,Rowan,BOSTIAN SCHOOL,BOSTIAN ELEMENTARY SCHOOL,4245 OLD BEATTY FORD RD,"CHINA GROVE, NC",28023
0,80,14,Rowan,WEST INNES,KNOX MIDDLE SCHOOL - GYM,1625 PARK RD W,"SALISBURY, NC",28144
0,80,15,Rowan,MILFORD HILLS CITY,ISENBERG ELEMENTARY SCHOOL,2800 JAKE ALEXANDER BLVD,"SALISBURY, NC",28147
0,80,16,Rowan,WEST ENOCHVILLE,ENOCHVILLE ELEMENTARY SCHOOL,925 N ENOCHVILLE AVE,"CHINA GROVE, NC",28023
0,80,17,Rowan,BARNHARDT MILL,WEST PARK BAPTIST CHURCH,715 WEST PARK DR,"ROCKWELL, NC",28138
0,80,18,Rowan,BOSTIAN CROSS ROAD,BOSTIAN HEIGHTS FIRE DEPARTMENT,8211 OLD CONCORD RD,"SALISBURY, NC",28146
0,80,19,Rowan,BLACKWELDER PARK,BLACKWELDER PARK BAPTIST CHURCH,2204 SUMMIT AVE,"KANNAPOLIS, NC",28081
0,80,20,Rowan,CHINA GROVE,CHINA GROVE COMMUNITY BUILDING,412 S MYRTLE AVE,"CHINA GROVE, NC",28023
0,80,21,Rowan,BRADSHAW,BRADSHAW,135 CONCORDIA CHURCH RD,"CHINA GROVE, NC",28023
0,80,22,Rowan,SOUTH LOCKE,LOCKE FIRE DEPARTMENT,5405 MOORESVILLE RD,"SALISBURY, NC",28147
0,80,23,Rowan,EAST ENOCHVILLE,ENOCHVILLE FIRE DEPARTMENT,808 N ENOCHVILLE AVE,"CHINA GROVE, NC",28023
0,80,24,Rowan,FRANKLIN,SHOAFS WAGON WHEEL,151 BARN DANCE DR,"SALISBURY, NC",28147
0,80,26,Rowan,ROCK GROVE,ROCK GROVE METHODIST CHURCH - FELLOWSHIP BLDG,1050 ROCK GROVE CHURCH RD,"SALISBURY, NC",28146
0,80,27,Rowan,GRANITE QUARRY,GRANITE QUARRY MUNICIPAL BUILDING,143 N SALISBURY AVE,"GRANITE QUARRY, NC",28072
0,80,28,Rowan,HATTERS SHOP,UNION FIRE DEPARTMENT,1470 UNION CHURCH RD,"SALISBURY, NC",28146
0,80,29,Rowan,EAST SPENCER,EAST SPENCER MUNICIPAL BUILDING,105 S LONG ST,"EAST SPENCER, NC",28039
0,80,32,Rowan,NORTH LOCKE,SALEM LUTHERAN CHURCH - FELLOWSHIP BUILDING,5080 SHERRILLS FORD RD,"SALISBURY, NC",28147
0,80,33,Rowan,MORGAN #1,POOLETOWN FIRE DEPARTMENT,255 RICHFIELD RD,"RICHFIELD, NC",28137
0,80,35,Rowan,MT. ULLA,MT ULLA STATION - WEST ROWAN FIRE DEPARTMENT,781 GRAMPIAN RD,"MOUNT ULLA, NC",28125
0,80,36,Rowan,SCOTCH IRISH,SCOTCH IRISH FIRE DEPARTMENT,3220 NEEDMORE RD,"WOODLEAF, NC",27054
0,80,38,Rowan,TRADING FORD,MILLER FERRY FIRE DEPARTMENT,2650 LONG FERRY RD,"SALISBURY, NC",28146
0,80,39,Rowan,UNITY,WOODLEAF FIRE DEPARTMENT,3500 NC HWY 801,"WOODLEAF, NC",27054
0,80,41,Rowan,WEST WARD #1,ROWAN PUBLIC LIBRARY - MAIN BRANCH - STANBACK ROOM,201 WEST FISHER ST,"SALISBURY, NC",28144
0,80,42,Rowan,SOUTH WARD,SALISBURY CIVIC CENTER,315 S MARTIN LUTHER KING JR. AVE,"SALISBURY, NC",28144
0,80,45,Rowan,NORTH WARD,CITY PARK RECREATIONAL BUILDING,316 LAKE DR,"SALISBURY, NC",28144
0,80,46,Rowan,WEST WARD #3,MILLER RECREATION TEEN CENTER,1402 W BANK ST,"SALISBURY, NC",28144
0,80,48,Rowan,FAITH,FAITH AMERICAN LEGION BUILDING,1015 GANTT ST,"FAITH, NC",28041
0,80,51,Rowan,ELLIS,ELLIS PARK - 3541 OLD MOCKSVILLE RD,3541 OLD MOCKSVILLE RD,"SALISBURY, NC",28144
0,80,53,Rowan,EAST WARD,PARK AVENUE COMMUNITY CENTER,632 PARK AVE,"SALISBURY, NC",28144
0,80,55,Rowan,LANDIS,ROWAN PUBLIC LIBRARY - SOUTH BRANCH,920 KIMBALL RD,"CHINA GROVE, NC",28023
0,80,56,Rowan,ROCKWELL,ROCKWELL AMERICAN LEGION BUILDING,8580 US HWY 52,"ROCKWELL, NC",28138
0,80,57,Rowan,WEST WARD #2,MAUPIN AVENUE PRESBYTERIAN CHURCH-FELLOWSHIP HALL,100 MAUPIN AVE,"SALISBURY, NC",28144
0,80,58,Rowan,MORGAN #2,WEST LIBERTY FIRE DEPARTMENT,135 ST MATTHEWS CHURCH RD,"SALISBURY, NC",28146
0,80,59,Rowan,SUMNER,ROWAN COUNTY AGRICULTURE BUILDING,2727 OLD CONCORD RD,"SALISBURY, NC",28146
0,81,4,Rutherford,CHIMNEY ROCK,EMS-LIBRARY BUILDING,150 BILLS CREEK RD,"LAKE LURE, NC",28746
0,81,9,Rutherford,ELLENBORO,ELLENBORO FIRE DEPARTMENT,175 DEPOT ST,"ELLENBORO, NC",28040
0,81,13,Rutherford,GILKEY-MORGAN,GILKEY CLUB HOUSE,115 PAINTERS GAP RD,"RUTHERFORDTON, NC",28139
0,81,15,Rutherford,GREEN HILL,GREEN HILL FIRE DEPARTMENT,2711 US HWY 64/74A,"RUTHERFORDTON, NC",28139
0,81,19,Rutherford,RUTHERFORDTON #1,COUNTY OFFICE BUILDING,289 N MAIN ST,"RUTHERFORDTON, NC",28139
0,81,21,Rutherford,SANDY MUSH,SANDY MUSH FIRE DEPARTMENT,557 US HWY 221A,"FOREST CITY, NC",28043
0,81,22,Rutherford,SPINDALE,SPINDALE HOUSE,119 TANNER ST,"SPINDALE, NC",28160
0,81,23,Rutherford,DANIELTOWN-SULPHUR SPRINGS,SDO FIRE DEPARTMENT,115 TOMS LAKE RD,"FOREST CITY, NC",28043
0,81,26,Rutherford,BOSTIC-SUNSHINE,CEDAR GROVE UNITED METHODIST CHURCH,160 TONEY RD,"BOSTIC, NC",28018
0,81,29,Rutherford,FOREST CITY #1,FIRST BAPTIST CHURCH,211 W MAIN ST,"FOREST CITY, NC",28043
0,81,30,Rutherford,UNION,WEST POINT BAPTIST CHURCH SOCIAL HALL,1160 UNION RD,"RUTHERFORDTON, NC",28139
0,81,33,Rutherford,CAMP CREEK-MT VERNON,HUDLOW FIRE DEPARTMENT # 2,3572 US HWY 64,"RUTHERFORDTON, NC",28139
0,81,41,Rutherford,DUNCAN CREEK-GOLDEN VALLEY,GOLDEN VALLEY MISSIONARY METHODIST CHURCH,6800 BOSTIC SUNSHINE HWY,"BOSTIC, NC",28018
0,81,42,Rutherford,RUTHERFORDTON #2,SECOND BAPTIST CHURCH,191 GREEN ST,"RUTHERFORDTON, NC",28139
0,81,43,Rutherford,FOREST CITY #2,FIRST UNITED METHODIST CHURCH,341 E MAIN ST,"FOREST CITY, NC",28043
0,81,49,Rutherford,CAROLEEN-CLIFFSIDE,CLIFFSIDE FIRE DEPARTMENT,4600 US HWY 221A,"MOORESBORO, NC",28114
0,81,50,Rutherford,HAYNES,SANDY MUSH FIRE DEPARTMENT #2,841 CHASE HIGH RD,"FOREST CITY, NC",28043
0,82,8,Sampson,GARLAND,GARLAND FIRE DEPARTMENT,375 W SECOND ST,"GARLAND, NC",28441
0,82,26,Sampson,AUTRYVILLE,AUTRYVILLE TOWN HALL,215 S GRAY ST,"AUTRYVILLE, NC",28318
0,82,27,Sampson,"CLINTON, CENTRAL",CLINTON CITY HALL AUDITORIUM,221 LISBON ST,"CLINTON, NC",28328
0,82,28,Sampson,HARRELLS,HARRELLS FIRE DEPARTMENT TRAINING CENTER,915 WARD RD,"HARRELLS, NC",28444
0,82,29,Sampson,NEWTON GROVE,NEWTON GROVE FIRE STATION,313 W WEEKSDALE ST,"NEWTON GROVE, NC",28366
0,82,30,Sampson,ROSEBORO,ROSEBORO MUNICIPAL BUILDING,101 W PLEASANT ST,"ROSEBORO, NC",28382
0,82,31,Sampson,SALEMBURG,SALEMBURG MUNICIPAL BUILDING,100 METHODIST DR,"SALEMBURG, NC",28385
0,82,32,Sampson,TURKEY,TURKEY TOWN HALL,51 MARKET ST,"TURKEY, NC",28393
0,82,36,Sampson,CLEMENT,CLEMENT CIVIC CENTER,3402 MAXWELL RD,"AUTRYVILLE, NC",28318
0,82,37,Sampson,"CLINTON, EAST",CLINTON CIVIC CENTER,414 WARSAW RD,"CLINTON, NC",28328
0,82,38,Sampson,"CLINTON, NORTHEAST",SAMPSON COUNTY ADULT DAYCARE,210 FISHER DR,"CLINTON, NC",28328
0,82,39,Sampson,"CLINTON, SOUTHWEST",CLINTON FIRE STATION,222 WALL ST,"CLINTON, NC",28328
0,82,40,Sampson,"CLINTON, WEST",SAMPSON COMMUNITY COLLEGE,1801 SUNSET AVE,"CLINTON, NC",28328
0,82,41,Sampson,GIDDENSVILLE,PINEY GROVE FIRE STATION,471 GOSHEN CHURCH RD,"FAISON, NC",28341
0,82,42,Sampson,HERRING,HERRING FIRE STATION,2021 RABBIT ST,"CLINTON, NC",28328
0,82,43,Sampson,INGOLD,UNION ELEMENTARY SCHOOL GYM,10400 TAYLORS BRIDGE HWY,"CLINTON, NC",28328
0,82,44,Sampson,KEENER,HALLS FIRE STATION,7730 HOBBTON HWY,"CLINTON, NC",28328
0,82,45,Sampson,KITTY FORK,NC ARMY NATIONAL GUARD,101 ARMORY DR,"CLINTON, NC",28328
0,82,46,Sampson,LAKEWOOD,LAKEWOOD HIGH SCHOOL GYM,245 LAKEWOOD SCHOOL RD,"SALEMBURG, NC",28385
0,82,47,Sampson,MINGO,OLD MIDWAY ELEMENTARY SCHOOL,1500 MIDWAY ELEMENTARY SCHOOL RD,"DUNN, NC",28334
0,82,48,Sampson,PLAINVIEW,PLAINVIEW FIRE STATION,5041 PLAIN VIEW HWY,"DUNN, NC",28334
0,82,49,Sampson,ROWAN,ROWAN COMMUNITY BUILDING,50 REEDSFORD RD,"CLINTON, NC",28328
0,82,51,Sampson,WESTBROOK,WESTBROOK COMMUNITY BUILDING,4431 NEWTON GROVE HWY,"NEWTON GROVE, NC",28366
0,83,1,Scotland,1,SCOTLAND COUNTY ANNEX,231 E CRONLY ST,"LAURINBURG, NC",28352
0,83,3,Scotland,3,SCOTLAND PLACE,1210 TURNPIKE RD,"LAURINBURG, NC",28352
0,83,7,Scotland,7,WAGRAM RECREATION CENTER,24441 MARLBORO ST,"WAGRAM, NC",28396
0,83,23,Scotland,4,NATIONAL GUARD ARMORY,1520 S MAIN ST,"LAURINBURG, NC",28352
0,83,26,Scotland,5,GIBSON FIRE STATION,6280 GIBSON RD,"GIBSON, NC",28343
0,83,28,Scotland,2,MT SCOTTISH LODGE #188 PRINCE HALL,441 STEWARTSVILLE RD,"LAURINBURG, NC",28352
0,83,29,Scotland,6,LAUREL HILL UMC FELLOWSHIP HALL,9481 CAMERON ST,"LAUREL  HILL, NC",28351
0,84,1,Stanly,ALBEMARLE NUMBER 3,STANLY COUNTY SENIOR CENTER,283 N 3RD ST,"ALBEMARLE, NC",28001
0,84,4,Stanly,ALBEMARLE NUMBER 7,ALBEMARLE MIDDLE SCHOOL,1811 BADIN RD,"ALBEMARLE, NC",28001
0,84,6,Stanly,ALBEMARLE NUMBER 10,ALBEMARLE MARKET STATION,501 W MAIN ST,"ALBEMARLE, NC",28001
0,84,7,Stanly,ALBEMARLE NUMBER 11,CITY OF ALBEMARLE FIRE STATION #3,209 NE CONNECTOR,"ALBEMARLE, NC",28001
0,84,10,Stanly,SOUTH ALBEMARLE,SOUTHSIDE VOLUNTEER FIRE DEPARTMENT,20790 NC 138 HWY,"ALBEMARLE, NC",28001
0,84,11,Stanly,EAST ALBEMARLE,EAST SIDE FIRE STATION #2,44636 NC 24 27 73 HWY,"ALBEMARLE, NC",28001
0,84,12,Stanly,BADIN,BADIN FIRE DEPT,128 NC 740 HWY,"BADIN, NC",28009
0,84,13,Stanly,PALMERVILLE,STANLY COUNTY AIRPORT,43222 LOWDER AVIATION PKWY,"NEW LONDON, NC",28127
0,84,14,Stanly,NEW LONDON,NEW LONDON FIRE DEPARTMENT,310 S MAIN ST,"NEW LONDON, NC",28127
0,84,15,Stanly,RICHFIELD,RICHFIELD MISENHEIMER FIRE DEPARTMENT,228 W CHURCH ST,"RICHFIELD, NC",28137
0,84,16,Stanly,RIDENHOUR,RIDENHOUR COMMUNITY BUILDING,40234 MILLINGPORT RD,"RICHFIELD, NC",28137
0,84,17,Stanly,ALMOND,MILLINGPORT SCHOOL GYM,24198 NC 73 HWY,"ALBEMARLE, NC",28001
0,84,18,Stanly,ENDY,ENDY FIRE DEPT,25045 NC 24 27 HWY,"ALBEMARLE, NC",28001
0,84,19,Stanly,BIG LICK NUMBER 1,OAKBORO FIRE AND RESCUE,320 COLLEGE ST,"OAKBORO, NC",28129
0,84,20,Stanly,BIG LICK NUMBER 2,OAKBORO SCHOOL GYM,1244 N MAIN ST,"OAKBORO, NC",28129
0,84,21,Stanly,FURR NUMBER 1,LOCUST ELEMENTARY SCHOOL GYM,103 SCHOOL RD,"LOCUST, NC",28097
0,84,22,Stanly,FURR NUMBER 2,STANFIELD SCHOOL GYM,101 W MONTGOMERY ST,"STANFIELD, NC",28163
0,84,23,Stanly,TYSON,AQUADALE FIRE DEPARTMENT,11578 NC 138 HWY RD,"NORWOOD, NC",28128
0,84,24,Stanly,EAST CENTER,MEMORIAL BAPTIST CHURCH FELLOWSHIP HALL,873 PEE DEE AVE,"NORWOOD, NC",28128
0,84,25,Stanly,WEST CENTER,NORWOOD COMMUNITY BLDG,247 W TURNER ST,"NORWOOD, NC",28128
0,84,27,Stanly,NORTH ALBEMARLE 2,STANLY COUNTY COMMONS,1000 N 1ST ST,"ALBEMARLE, NC",28001
0,84,28,Stanly,ALBEMARLE NUMBER 8,E E WADDELL CENTER,621 WALL ST,"ALBEMARLE, NC",28001
0,85,6,Stokes,MIZPAH,MOUNTAIN VIEW COMM BLDG,2473 SLATE RD,"KING, NC",27021
0,85,7,Stokes,CHESTNUT GROVE,MT OLIVE ELEM SCHOOL,2145 CHESTNUT GROVE RD,"KING, NC",27021
0,85,11,Stokes,REYNOLDS,NANCY REYNOLDS SCHOOL,1585 NC 66 HWY N,"WESTFIELD, NC",27053
0,85,12,Stokes,FRANCISCO,FRANCISCO COMMUNITY BLDG,7104 NC 89 HWY W,"WESTFIELD, NC",27053
0,85,13,Stokes,PINNACLE,PINNACLE SCHOOL,1095 SURRY LINE RD,"PINNACLE, NC",27043
0,85,14,Stokes,EAST KING,POPLAR SPRINGS CHURCH,7120 NC 66 HWY S,"KING, NC",27021
0,85,15,Stokes,MOUNT OLIVE,SAURATOWN FIRE DEPARTMENT,4475 NC 66 HWY S,"KING, NC",27021
0,85,16,Stokes,GERMANTON,GERMANTON SCHOOL,6085 NC 8 HWY S,"GERMANTON, NC",27019
0,85,19,Stokes,MITCHELL,EAST STOKES COMM BLDG,4441 NC 772 HWY,"WALNUT COVE, NC",27052
0,85,21,Stokes,PINE HALL,STOKES ROCKINGHAM FIRE RESCUE,1035 PINE HALL RD,"PINE HALL, NC",27042
0,85,25,Stokes,EAST WALNUT COVE,SOUTHEASTERN SCH,1044 N MAIN ST,"WALNUT COVE, NC",27052
0,85,28,Stokes,DANBURY,DANBURY FIRE DEPT,102 OLD CHURCH RD,"DANBURY, NC",27016
0,85,29,Stokes,SANDY RIDGE,NORTHEAST STOKES FIRE DEPT,5086 NC 704 HWY E,"SANDY RIDGE, NC",27046
0,85,33,Stokes,WEST WALNUT COVE,WALNUT COVE FIRE DEPT,527 N MAIN ST,"WALNUT COVE, NC",27052
0,85,51,Stokes,WILSON ST.,SOUTH STOKES HIGH SCHOOL,1100 SOUTH STOKES HIGH DR,"WALNUT COVE, NC",27052
0,85,52,Stokes,WEST KING,RECREATION ACRES COMM BLDG,107 WHITE RD,"KING, NC",27021
0,85,53,Stokes,LAWSONVILLE,PINEY GROVE MIDDLE SCHOOL,3415 PINEY GROVE CH RD,"LAWSONVILLE, NC",27022
0,85,54,Stokes,FLINTY KNOLL,ROCK HOUSE COMM BLDG,2889 NC 268 HWY,"PINNACLE, NC",27043
0,86,3,Surry,BRYAN,MTN PARK BAPTIST CHURCH - FELLOWSHIP BLDG,393 MOUNTAIN PARK RD,"STATE ROAD, NC",28676
0,86,6,Surry,DOBSON #3,DOBSON RESCUE SQUAD,246 ROCKFORD RD,"DOBSON, NC",27017
0,86,7,Surry,ELDORA,FELLOWSHIP BAPTIST CHURCH,1421 LITTLE MOUNTAIN CH RD,"ARARAT, NC",27007
0,86,11,Surry,FRANKLIN,SKULL CAMP VFD - SUBSTATION LOWGAP,9088 W PINE ST,"LOWGAP, NC",27024
0,86,12,Surry,LONGHILL,LONGHILL COMMUNITY BLDG,161 COMMUNITY BUILDING RD,"PILOT MOUNTAIN, NC",27041
0,86,13,Surry,MARSH,JOT-UM-DOWN VFD,1091 DOBBINS MILL RD,"ELKIN, NC",28621
0,86,17,Surry,MT AIRY #5,FOUR WAY VFD,116 MCBRIDE RD,"MOUNT AIRY, NC",27030
0,86,18,Surry,MT AIRY #6,BANNERTOWN VFD,124 REEVES MILL RD,"MOUNT AIRY, NC",27030
0,86,19,Surry,MT AIRY #7,WHITE PLAINS RURITAN BLDG,990 OLD HWY 601,"MOUNT AIRY, NC",27030
0,86,20,Surry,MT AIRY #8,FAITH BAPTIST CHURCH - GYM,125 FAITH BAPTIST CHURCH WAY,"MOUNT AIRY, NC",27030
0,86,21,Surry,MT AIRY #9,MT CARMEL BAPTIST CHURCH - CHRISTIAN LIFE CTR,124 MT CARMEL CHURCH RD,"MOUNT AIRY, NC",27030
0,86,23,Surry,PILOT,ARMFIELD CIVIC & REC CTR  -  SENIOR CTR,873 W 52 BYPASS,"PILOT MOUNTAIN, NC",27041
0,86,24,Surry,ROCKFORD,COPELAND RURITAN BLDG,975 COPELAND SCHOOL RD,"DOBSON, NC",27017
0,86,25,Surry,SHOALS,SHOALS RURITAN BLDG,3025 SHOALS RD,"PINNACLE, NC",27043
0,86,26,Surry,SILOAM,SILOAM METHODIST CHURCH - FELLOWSHIP,6743 SILOAM RD,"SILOAM, NC",27047
0,86,27,Surry,STEWARTS CREEK #1,BEULAH COMMUNITY CTR - CAFETERIA,5650 W PINE ST,"MOUNT AIRY, NC",27030
0,86,28,Surry,STEWARTS CREEK #2,PINE RIDGE VFD,1892 PINE RIDGE RD,"MOUNT AIRY, NC",27030
0,86,29,Surry,NORTH WESTFIELD,WESTFIELD BAPTIST CHURCH - FELLOWSHIP HALL,6713 WESTFIELD RD,"WESTFIELD, NC",27053
0,86,30,Surry,SOUTH WESTFIELD,WESTFIELD ELEMENTARY SCHOOL - GYM,273 JESSUP GROVE CHURCH RD,"PILOT MOUNTAIN, NC",27041
0,86,31,Surry,MT AIRY COMBINED,GRACE MORAVIAN CHURCH - FELLOWSHIP,1401 N MAIN ST,"MOUNT AIRY, NC",27030
0,86,34,Surry,MT AIRY #1,MT AIRY MUNICIPAL BLDG - LOWER LEVEL,300 S MAIN ST,"MOUNT AIRY, NC",27030
0,86,35,Surry,MT AIRY #2,L H JONES FAMILY RESOURCE CTR,215 JONES SCHOOL RD,"MOUNT AIRY, NC",27030
0,86,40,Surry,DOBSON COMBINED,SURRY CO SERVICE CENTER - TRAINING CTR,915 E ATKINS ST,"DOBSON, NC",27017
0,86,41,Surry,ELKIN,THE ELKIN CENTER - SURRY COMMUNITY COLLEGE,1461 N BRIDGE ST,"ELKIN, NC",28621
0,87,1,Swain,BC1,BRYSON CITY FEDERAL BUILDING,50 MAIN ST,"BRYSON CITY, NC",28713
0,87,3,Swain,ALARKA,ALARKA FIRE DEPARTMENT#3,3601 ALARKA RD,"BRYSON CITY, NC",28713
0,87,7,Swain,BC2,BRYSON CITY #2,101 MITCHELL ST,"BRYSON CITY, NC",28713
0,87,8,Swain,ALMOND,ALMOND #4,60 ALMOND SCHOOL RD,"BRYSON CITY, NC",28713
0,87,11,Swain,WHCH,WHITTIER CHEROKEE,1212 BIRDTOWN RD,"CHEROKEE, NC",28719
0,88,5,Transylvania,BOYD,NORTH TRANSYLVANIA FIRE DEPARTMENT,5299 ASHEVILLE HWY,"PISGAH FOREST, NC",28768
